	59.76	62.26	64.76	67.26	69.76	72.26	74.76	77.26	79.76	82.26	84.76	87.26	89.76	92.26	94.76	97.26	99.76	102.26	104.76	107.26	109.76	112.26	114.76	117.26	119.76	122.26	124.76	127.26	129.76	132.26	134.76	137.26	139.76	142.26	144.76	147.26	149.76	152.26	154.76	157.26	159.76	162.26	164.76	167.26	169.76	172.26	174.76	177.26	179.76	182.26	184.76	187.26	189.76	192.26	194.76	197.26	199.76	202.26	204.76	207.26	209.76	212.26	214.76	217.26	219.76	222.26	224.76	227.26	229.76	232.26	234.76	237.26	239.76
0.0	0.7859402149208895	0.7594891255434486	0.6133405569913772	0.4402725197151789	0.6402804846385723	0.4610809402109923	0.5251203326767895	0.6550669080888843	0.3591001009691252	0.3735979619752188	0.18147072176804852	0.22102267876026155	0.6264037012822196	0.2833503369263877	0.40702277386638436	0.6828441424978946	0.22881853071987127	0.22820726825044915	0.3840719735606024	0.11850555006626631	0.3682630323188083	0.2573219730556956	0.4521007122020277	0.20798520121298386	0.15431997579504023	0.13628290322172296	0.13737761332822943	0.1909358583407419	0.3363424195458701	0.22064726324647932	0.022415489167810537	0.3338291641146621	0.14585800446191385	0.3580420667555706	0.30143074507875134	0.13719612990362495	0.3845176000694483	0.0769408651493284	0.24141298363512012	0.10461219474960236	0.15818194254826437	0.15544552422190552	0.19328008114046377	0.13926363107917764	0.2728998445929171	0.15950203668850413	0.24753724051386614	0.29121425014663455	0.01454220108178166	0.017655831174204693	0.028177195210118994	0.09082156570257018	0.04831561314437837	0.13405482592546597	0.32889076256141464	0.24809432977859686	0.04465479179874175	0.22089581846582154	0.11401544660354171	0.08129093422093171	0.33299300623424083	0.12561273728816336	0.006469481336866126	0.14575647241023196	0.005771444520648637	0.07466827492566804	0.2566281065731337	0.014451178277844132	0.0007970853524795332	0.23426873002368168	0.1042651773230239	0.13899386259933355	0.15598070295722596
0.05	0.8408852476475938	0.8126531664598136	0.6562727842787949	0.4710915545504159	0.6850996771575486	0.4933565618357837	0.5618787493112785	0.7009209576093128	0.3842370043796519	0.39974723341437346	0.19417326129480855	0.23649425179215847	0.6658847389195987	0.3031822904033881	0.37853170692344823	0.7306426238920304	0.24483112533178475	0.24418032406256474	0.3573859491418936	0.12680001121723647	0.3939923194922082	0.27533164165778784	0.4204539699718701	0.22254411320725997	0.1651223010406925	0.14582235969004265	0.13557674776541262	0.20430123463443323	0.31279845425636893	0.23608882967084935	0.023984573383555214	0.31046123847430857	0.15606263691848413	0.3329792621608782	0.280331651536711	0.14679985899687867	0.35760492429523255	0.08232672194864295	0.22451421257580445	0.11193504838204246	0.16140804747102727	0.1663267109161098	0.1797504754610709	0.14901203035089416	0.25379687290944813	0.17066684213279582	0.23020963367789568	0.2708292763877355	0.015560153923398053	0.018891739356398936	0.030149589665701602	0.09717907530175007	0.0516974971799191	0.12467152383811603	0.3058684098302655	0.23072977339618833	0.047780627055109055	0.20543320706571	0.10603758319623781	0.08698129961639686	0.3096835044261595	0.11681988447718002	0.006922345030404876	0.13555351946905184	0.006175445633859924	0.06944150548103617	0.23866413911354453	0.015461361507558337	0.0008528813271531005	0.21786992894449153	0.11156373973563556	0.12926429221738023	0.1450620537502484
0.1	0.8245875812928216	0.755767444918085	0.7020053890408918	0.5040679633689449	0.6372514972308688	0.5243008765111623	0.5226463162630627	0.651856490578381	0.4111018280302674	0.3717649270754753	0.20776538838413078	0.2530488485654647	0.6192746351295169	0.32440504955201194	0.3520398414545851	0.6794977033861116	0.2619693034836444	0.26127294674694423	0.37228742995840103	0.13567601189406836	0.40617663564944445	0.25627476431215646	0.391710982074054	0.23812220030458725	0.17668086211354095	0.1560299248683456	0.14506711984112305	0.21860231910573077	0.29090281013167985	0.2195626115939148	0.025663493463984083	0.2887289518544551	0.1497873324186606	0.3096707138096168	0.26070843592914134	0.15707584912665934	0.3325725795945663	0.08808959248504789	0.21086900636556183	0.11977050152465758	0.17270661079399915	0.17796958060321003	0.16716794217879596	0.15944216444271947	0.23603704850234236	0.18261352108199821	0.2140949640597925	0.2518712270405941	0.01664936469042224	0.020214161111346704	0.032260060926207174	0.10398161055627807	0.05531632197976353	0.12971385215426035	0.28445762114214695	0.21457868925845527	0.051125270948966677	0.19105288257111033	0.09861495238996719	0.09306999058025837	0.2880056591163284	0.10864249256377743	0.007406909182533217	0.12606477310629924	0.006607726828154514	0.06458060010356748	0.2219576494642673	0.014379068077482463	0.0009125830200538167	0.20261903391837716	0.11937320150846534	0.12021579179071754	0.13490771000473956
0.15000000000000002	0.8157518213678818	0.7028637237926435	0.7511067290462559	0.539352393724842	0.5926438963697703	0.4879924032755608	0.5284598290863625	0.6578069064310044	0.4398787059702081	0.3457898857684567	0.22230896557098784	0.2707622677555444	0.6228018120492192	0.34711340242723565	0.3766826303563694	0.634997473452005	0.2803071534963342	0.24586271213733163	0.38470223202355397	0.14517333255527193	0.3777687137392834	0.23843355684438416	0.3642912133288703	0.2547907543259083	0.1890485224614888	0.16695201938635706	0.15522181822991335	0.2339044814430289	0.27054598592985174	0.20419326955107986	0.027459937969305365	0.26851792526821666	0.16027244568783025	0.2880024049321442	0.24245885010197468	0.16612779908611613	0.3092924995854858	0.0942556309364693	0.2256298368080507	0.12815443662414097	0.1847960735488466	0.1904274512454347	0.15553877583383355	0.17060311593479133	0.2245282823087035	0.19539646755773807	0.19911984635469038	0.23424026997000044	0.017814820178720617	0.021629152386493967	0.03451826519104148	0.11126032326960694	0.059188464518346584	0.12065872295069266	0.26454558977733433	0.1995581810198035	0.05470403991445281	0.17811801198764113	0.09171441981725582	0.09958488992087645	0.26784526298910105	0.11624110500096135	0.007925392825310339	0.11724028321653626	0.007070267706124779	0.06270362629120874	0.23749468491574935	0.015385602842906071	0.0009764638314575838	0.18843570154750572	0.1277293256140401	0.11180099877682712	0.12546417089990416
0.2	0.8393848618149327	0.6536632632181111	0.6985297204957747	0.5106813406328867	0.5511588236239207	0.5221518715034132	0.5654471629930358	0.6119579811267316	0.40939551148455494	0.32160863152978286	0.23787059316093825	0.2897156258102668	0.5792056852057763	0.37141133912479707	0.40265200597439815	0.5908229657888563	0.2999276813073258	0.26137614655706004	0.3580631380188638	0.1553354657832661	0.35143753072130546	0.22174535969221418	0.3897914374340976	0.2726261071277857	0.20228191798163853	0.1786386607434	0.16608734541636244	0.25027779514404086	0.25161316232328385	0.18989982929073246	0.029382133622382865	0.2497217199378546	0.17149151658753506	0.2678422462527393	0.22552851312393932	0.1777567450220478	0.2876427851885004	0.1008535250881889	0.20983574849924466	0.137123393465835	0.19773179866281773	0.203757372466183	0.1664264901421953	0.1586609060917426	0.2236038231064403	0.20844852387497503	0.18519341756241675	0.21784345144384296	0.01906185759123106	0.023143193053548543	0.03693454375441438	0.11904835900429668	0.06333165703463013	0.1289318365233105	0.24602739929499642	0.18565031028843984	0.05853332270846002	0.16564975247966213	0.08533283785547202	0.09261394765641365	0.249096094581073	0.11291294756790735	0.008480170323082056	0.10903346516358364	0.007565186445553095	0.058314373175474644	0.22087005712130928	0.01646259504190805	0.0010448162996596145	0.1752452932808076	0.1366703784070229	0.11962706869111411	0.11668167896498337
0.25	0.8981418019121232	0.6079068350248343	0.7474268009304245	0.5357254648734135	0.5125786560295504	0.5587025025086183	0.6050273768539112	0.5691239186812642	0.38073783689175267	0.2991057855103397	0.2545215340724844	0.3099957165207742	0.5386627099825508	0.39741013286353283	0.3744663655570967	0.5494653581836411	0.2861830661328911	0.27967247681604646	0.33299871835758665	0.16620894838807132	0.3514030873070322	0.2062231846916619	0.3841835293766914	0.29170993460374955	0.21644165224023884	0.19114336699543652	0.17771345948810469	0.23437746266094112	0.2340002410264434	0.1766147903586612	0.03143888297594966	0.25021506034146795	0.1834959227486625	0.2490933291160335	0.20974151720624637	0.19019782750930814	0.2839165694796104	0.10791327183301043	0.19514725061893956	0.1467220309130893	0.21157302456921495	0.2180203885388158	0.17807634445209358	0.14757181819635126	0.2245021873330063	0.2230398295481811	0.17222987882697094	0.20259440994269612	0.020396187622555028	0.024763216567296843	0.03951996181688057	0.12491962008833594	0.06776487082167973	0.13683574875198426	0.22880548134434678	0.17265478959480252	0.06263050259712666	0.15991607687802964	0.09130613650532557	0.08613110359207087	0.23165936797511466	0.1194830386496892	0.009073782245674915	0.10140115878242992	0.008094749496741811	0.05423463260620729	0.205409154969751	0.017614976694841612	0.0011179534406283824	0.18751246376918723	0.12710345248977553	0.12635403544311327	0.1085139615719368
0.30000000000000004	0.8380436243851777	0.6504603134399864	0.7997385888356249	0.573226247413755	0.47670924737229764	0.5978102897244812	0.5638885933679171	0.5294324682826109	0.36758957267243525	0.28918187445042265	0.2723380411727202	0.3316954166696352	0.5009593458911238	0.4252288421639801	0.40067901114609283	0.5175706282345746	0.3062158807618463	0.29924920912043096	0.30969669329642846	0.17784357476284343	0.33578710681274354	0.22065880761953155	0.3572907065838477	0.27352949773590113	0.20808385005111144	0.17776342988624286	0.19015340122282537	0.2403169562222489	0.2176206667543897	0.18890244998925654	0.033639604780839286	0.2677285132211097	0.19634063734060903	0.23165679615442086	0.2244234234106755	0.2035116754292942	0.264046534707702	0.11546720086131841	0.20880755816145152	0.15699257305418626	0.22638291502848423	0.22216257711698575	0.19054168856374012	0.14299041793981496	0.2402173404447744	0.2074270419791637	0.18428597034485883	0.19790375651107897	0.021823920756133878	0.02649664172700762	0.04228635914406214	0.11617524687924406	0.07250841177117077	0.1464142508009399	0.21278942909570533	0.1605691440019259	0.0670146377789253	0.16616912293407468	0.09769756606069603	0.08010196756614364	0.21544321221685686	0.12784685135321916	0.009708947002872153	0.09430307766958346	0.008661381961513736	0.05803105688861547	0.19103051412187314	0.018848025063480524	0.001196210181472369	0.19939733992982592	0.11820644324293607	0.13519881792349356	0.11610993888196199
0.35000000000000003	0.7998758695443101	0.6959924770608968	0.81621242676175	0.5597767426767458	0.44334303882913284	0.6396447484902701	0.5244167816946337	0.49239158193190125	0.3933208427584921	0.26893914369567173	0.2914017034595666	0.31654828995843826	0.5360265001030057	0.45499360943363876	0.42872654192560095	0.48253422944880997	0.32765099241409384	0.3201966506492153	0.3313754618271363	0.19029262495582777	0.31228468667992365	0.23610492415289455	0.33228035713059223	0.29267656257544566	0.2226497195533563	0.1902068699780579	0.20346413918998418	0.2571391431578023	0.21223884627286893	0.20196386008862188	0.03599437711465414	0.28028400072601106	0.21008448195437332	0.2233525913212714	0.2401330626260263	0.217757492709344	0.2502723589228584	0.12354990490639897	0.2234240872326133	0.16798205315095532	0.24222971908047797	0.2066111973209809	0.2038796067513687	0.15299974719559672	0.25703219787396303	0.19290736452622664	0.19718598826899894	0.21175701946472192	0.02335159520906325	0.02835140664789815	0.04524640428414649	0.12430751416077045	0.07758400059514846	0.13616526923281957	0.19801348966885024	0.14932930400666447	0.07170566242339926	0.177800960851887	0.0908755512988018	0.08570910529577119	0.20036218849786133	0.11889757176015689	0.010388573293073203	0.10090429310564772	0.009267678698819696	0.06209323087081845	0.17766477868499236	0.020167386817924134	0.0012799448941754347	0.1977055237538747	0.12648089426877493	0.1446627341414106	0.12423763460369931
0.4	0.8434023329981128	0.676311544400374	0.8488039171624591	0.598960627176432	0.41278888260463936	0.6281579269672983	0.4877112130849442	0.5147968789121696	0.4208533017515663	0.25011599327936374	0.3117998227017174	0.33870667025549633	0.5003145394032382	0.48596683126793383	0.39876428785772283	0.5163116255038317	0.3440657456467364	0.31519351796666417	0.31532376521471606	0.203612990883384	0.29042475861534955	0.2526322688428858	0.3090233426494381	0.31316392144628835	0.23823519992204698	0.2035213503361728	0.2177066289332812	0.27513888317883145	0.20355388067786492	0.2161013302940224	0.03851398351267968	0.2606897154800895	0.22479039569117945	0.23898727271353484	0.2569423770097611	0.21460567433458172	0.25445936754266824	0.1321983982498468	0.2390612446833917	0.1797407968714633	0.25918579941611136	0.20811368696941177	0.1896080346217912	0.16159282877439834	0.23904166706587193	0.1794043397048234	0.18338296909016905	0.22658001082700394	0.024986206872990465	0.03033600511325102	0.04841365258371027	0.13300904015202436	0.08301488063680865	0.12663370215754513	0.21187443394566974	0.1388792274201373	0.07672451711111841	0.16535489367482048	0.08451426271163132	0.09170874266647516	0.18633684008334772	0.11057474173694598	0.011115773423588327	0.1079675936165365	0.009916416207737071	0.06643758582607098	0.16522910628749427	0.02157910389517862	0.0013695410367677151	0.1838670875052369	0.13533343817062843	0.1345378692924273	0.1329342690259576
